 	Accuracy	Sensitivity	Specificity	MCC	F1
Interneuron	0.818181818182	0.758560034737	0.925269872557	0.578129909562	0.612319406218
S1 Pyramidal	0.885714285714	0.860444206446	0.916991520639	0.673266551508	0.710266405755
CA1 Pyramidal	0.990825688073	0.963592428863	0.883294334978	0.810486044433	0.869999341808
Oligodendrocyte	0.971428571429	0.987730561764	0.879895555431	0.806009355924	0.854517434721
Microglia	0.833333333333	0.749296814297	0.913987683161	0.378654556365	0.345554949885
Endothelial	0.8	0.841400723326	0.913039359996	0.518001740845	0.508864714737
Astrocyte	0.913043478261	0.904299110949	0.9090828269	0.57495916695	0.566643435416
Ependymal	0.25	0.3	0.914733948225	0.0637574809018	0.0498675177557
Mural	0.7	0.760833333333	0.91266733241	0.30375065357	0.241901894372
Global Evaluations	0.909114754098	0.791795245968	0.9076624927	0.523001717784	0.528881677852
