 	Accuracy	Sensitivity	Specificity	MCC	F1
Interneuron	0.788888888889	0.766666666667	0.897783251232	0.531996892826	0.570247933884
S1 Pyramidal	0.990740740741	0.824074074074	0.892947103275	0.589948088063	0.631205673759
CA1 Pyramidal	0.950166112957	0.943521594684	0.855241264559	0.7654276234	0.845238095238
Oligodendrocyte	0.953191489362	0.978723404255	0.851574212894	0.757103719321	0.815602836879
Microglia	0.655172413793	0.620689655172	0.893470790378	0.276092782028	0.257142857143
Endothelial	0.723404255319	0.914893617021	0.883040935673	0.485523607372	0.452631578947
Astrocyte	0.824561403509	0.894736842105	0.884023668639	0.510245380211	0.495145631068
Ependymal	0.0	0.0	0.896629213483	-0.0391333497098	0.0
Mural	0.608695652174	0.608695652174	0.891922639363	0.242111393128	0.212121212121
Global Evaluations	0.884700665188	0.72800016735	0.882959231055	0.45770179296	0.475481757671
