 	Accuracy	Sensitivity	Specificity	MCC	F1
Interneuron	0.885057471264	0.850574712644	0.917791411043	0.624603991257	0.649122807018
S1 Pyramidal	0.974789915966	0.873949579832	0.916985951469	0.685962079027	0.722222222222
CA1 Pyramidal	0.982269503546	0.950354609929	0.893548387097	0.810150168908	0.87012987013
Oligodendrocyte	0.952991452991	0.974358974359	0.889221556886	0.802084098082	0.850746268657
Microglia	0.807692307692	0.807692307692	0.914383561644	0.391758493941	0.344262295082
Endothelial	0.91935483871	0.806451612903	0.919047619048	0.544343961767	0.555555555556
Astrocyte	0.984375	0.859375	0.915274463007	0.573721449886	0.578947368421
Ependymal	0.6	0.4	0.914158305463	0.0825118465075	0.047619047619
Mural	0.739130434783	0.869565217391	0.912400455063	0.397889278282	0.333333333333
Global Evaluations	0.911308203991	0.82136911275	0.910312412302	0.545891707517	0.550215418671
