 	Accuracy	Sensitivity	Specificity	MCC	F1
Interneuron	0.333333333333	0.616666666667	0.630586694008	0.160858062499	0.260576923077
S1 Pyramidal	1.0	0.683333333333	0.613399255715	0.208252684422	0.292738699209
CA1 Pyramidal	0.666666666667	0.541666666667	0.634622698049	0.143519797037	0.250822510823
Oligodendrocyte	1.0	0.783333333333	0.599607120568	0.267932114806	0.318717948718
Microglia	0.333333333333	0.441666666667	0.646523726195	0.10436217618	0.220552780553
Endothelial	0.6	0.643333333333	0.627315783632	0.159215224	0.254731525784
Astrocyte	-1.0	0.511904761905	0.650455684666	0.108024678	0.216914196914
Ependymal	0.333333333333	0.308333333333	0.662425381636	-0.00246072152106	0.163286713287
Mural	-0.5	0.636666666667	0.625795199461	0.190822407775	0.272152292152
Global Evaluations	0.632528180354	0.574100529101	0.632303504881	0.148947380355	0.250054843391
